idStudent,idClass,mark,idSubject
181177,4177,8.5,1477
181178,4178,4.5,1478
181179,4179,8.5,1479
181180,4180,4,1480
181181,4181,5,1481
181182,4182,7,1482
181183,4183,2,1483
181184,4184,9,1484
181185,4185,6.5,1485
181186,4186,3,1486
181187,4187,6,1487
181188,4188,3.5,1488
181189,4189,7,1489
181190,4190,7.5,1490
181191,4191,6.5,1491
181192,4192,6,1492
181193,4193,8,1493
181194,4194,6,1494
181195,4195,3.5,1495
181196,4196,3,1496
181197,4197,9,1497
181198,4198,0,1498
181199,4199,3,1499
181200,4200,3,1500
181201,4201,9,1301
181202,4202,8,1302
181203,4203,1,1303
181204,4204,5.5,1304
181205,4205,8,1305
181206,4206,2.5,1306
181207,4207,3,1307
181208,4208,9.5,1308
181209,4209,5.5,1309
181210,4210,9,1310
181211,4211,2,1311
181212,4212,10,1312
181213,4213,3,1313
181214,4214,5,1314
181215,4215,5,1315
181216,4216,6,1316
181217,4217,2,1317
181218,4218,8.5,1318
181219,4219,0,1319
181220,4220,7,1320
181221,4221,5.5,1321
181222,4222,10,1322
181223,4223,8.5,1323
181224,4224,9.5,1324
181225,4225,5.5,1325
181226,4226,7,1326
181227,4227,5,1327
181228,4228,7.5,1328
181229,4229,3.5,1329
181230,4230,3.5,1330
181231,4231,9.5,1331
181232,4232,5.5,1332
181233,4233,8.5,1333
181234,4234,7.5,1334
181235,4235,7.5,1335
181236,4236,2,1336
181237,4237,6.5,1337
181238,4238,4,1338
181239,4239,5,1339
181240,4240,5.5,1340
181241,4241,1,1341
181242,4242,7.5,1342
181243,4243,9,1343
181244,4244,0,1344
181245,4245,8.5,1345
181246,4246,0,1346
181247,4247,8,1347
181248,4248,4.5,1348
181249,4249,1,1349
181250,4250,2,1350
181251,4251,10,1351
181252,4252,4.5,1352
181253,4253,6.5,1353
181254,4254,4.5,1354
181255,4255,6,1355
181256,4256,6.5,1356
181257,4257,1,1357
181258,4258,7,1358
181259,4259,4,1359
181260,4260,8.5,1360
181261,4261,3.5,1361
181262,4262,2.5,1362
181263,4263,8.5,1363
181264,4264,4,1364
181265,4265,8.5,1365
181266,4266,10,1366
181267,4267,6.5,1367
181268,4268,9.5,1368
181269,4269,5,1369
181270,4270,1,1370
181271,4271,9.5,1371
181272,4272,3,1372
181273,4273,3,1373
181274,4274,5,1374
181275,4275,8.5,1375
181276,4276,6,1376
181277,4277,6,1377
181278,4278,1,1378
181279,4279,3.5,1379
181280,4280,6.5,1380
181281,4281,6,1381
181282,4282,2.5,1382
181283,4283,6,1383
181284,4284,9,1384
181285,4285,1,1385
181286,4286,7.5,1386
181287,4287,7.5,1387
181288,4288,6.5,1388
181289,4289,4.5,1389
181290,4290,8,1390
181291,4291,9,1391
181292,4292,5,1392
181293,4293,8.5,1393
181294,4294,6,1394
181295,4295,3.5,1395
181296,4296,7.5,1396
181297,4297,10,1397
181298,4298,0,1398
181299,4299,5,1399
181300,4300,3.5,1400
181301,4301,4.5,1401
181302,4302,8,1402
181303,4303,7,1403
181304,4304,2,1404
181305,4305,0,1405
181306,4306,1,1406
181307,4307,2.5,1407
181308,4308,4.5,1408
181309,4309,6,1409
181310,4310,6,1410
181311,4311,5.5,1411
181312,4312,9,1412
181313,4313,3.5,1413
181314,4314,1,1414
181315,4315,6.5,1415
181316,4316,10,1416
181317,4317,5,1417
181318,4318,9,1418
181319,4319,9,1419
181320,4320,10,1420
181321,4321,5.5,1421
181322,4322,5.5,1422
181323,4323,7,1423
181324,4324,8,1424
181325,4325,2,1425
181326,4326,7.5,1426
181327,4327,8.5,1427
181328,4328,8,1428
181329,4329,5.5,1429
181330,4330,3.5,1430
181331,4331,4,1431
181332,4332,3,1432
181333,4333,8,1433
181334,4334,7,1434
181335,4335,2.5,1435
181336,4336,0,1436
181337,4337,6.5,1437
181338,4338,7,1438
181339,4339,0,1439
181340,4340,7.5,1440
181341,4341,10,1441
181342,4342,9,1442
181343,4343,5.5,1443
181344,4344,9.5,1444
181345,4345,9,1445
181346,4346,2,1446
181347,4347,3.5,1447
181348,4348,8,1448
181349,4349,1,1449
181350,4350,6.5,1450
181351,4351,4.5,1451
181352,4352,10,1452
181353,4353,2.5,1453
181354,4354,10,1454
181355,4355,5.5,1455
181356,4356,4,1456
181357,4357,3,1457
181358,4358,7,1458
181359,4359,4.5,1459
181360,4360,6.5,1460
181361,4361,5,1461
181362,4362,2.5,1462
181363,4363,9,1463
181364,4364,3,1464
181365,4365,2.5,1465
181366,4366,2,1466
181367,4367,5,1467
181368,4368,9.5,1468
181369,4369,4,1469
181370,4370,9.5,1470
181371,4371,7.5,1471
181372,4372,2.5,1472
181373,4373,6.5,1473
181374,4374,5.5,1474
181375,4375,7.5,1475
181376,4376,4,1476
181377,4377,7.5,1477
181378,4378,6.5,1478
181379,4379,2,1479
181380,4380,6,1480
181381,4381,8,1481
181382,4382,6.5,1482
181383,4383,1,1483
181384,4384,7,1484
181385,4385,3,1485
181386,4386,4.5,1486
181387,4387,8,1487
181388,4388,4,1488
181389,4389,8.5,1489
181390,4390,2,1490
181391,4391,1,1491
181392,4392,5.5,1492
181393,4393,9.5,1493
181394,4394,3.5,1494
181395,4395,8,1495
181396,4396,3,1496
181397,4397,2,1497
181398,4398,8,1498
181399,4399,8.5,1499
181400,4400,6,1500
181401,4401,6,1301
181402,4402,9.5,1302
181403,4403,4,1303
181404,4404,8.5,1304
181405,4405,9.5,1305
181406,4406,1,1306
181407,4407,7.5,1307
181408,4408,2.5,1308
181409,4409,2.5,1309
181410,4410,4,1310
181411,4411,10,1311
181412,4412,6.5,1312
181413,4413,4,1313
181414,4414,6.5,1314
181415,4415,9,1315
181416,4416,2.5,1316
181417,4417,3.5,1317
181418,4418,3,1318
181419,4419,9.5,1319
181420,4420,4,1320
181421,4421,6.5,1321
181422,4422,9,1322
181423,4423,9,1323
181424,4424,2.5,1324
181425,4425,2,1325
181426,4426,7.5,1326
181427,4427,4.5,1327
181428,4428,0,1328
181429,4429,7,1329
181430,4430,6,1330
181431,4431,0,1331
181432,4432,6.5,1332
181433,4433,10,1333
181434,4434,9.5,1334
181435,4435,4.5,1335
181436,4436,8.5,1336
181437,4437,0,1337
181438,4438,1,1338
181439,4439,3.5,1339
181440,4440,1,1340
181441,4441,5.5,1341
181442,4442,7.5,1342
181443,4443,0,1343
181444,4444,6,1344
181445,4445,5.5,1345
181446,4446,7.5,1346
181447,4447,1,1347
181448,4448,3.5,1348
181449,4449,9,1349
181450,4450,3.5,1350
181451,4451,3,1351
181452,4452,7.5,1352
181453,4453,4.5,1353
181454,4454,5,1354
181455,4455,10,1355
181456,4456,6,1356
181457,4457,7,1357
181458,4458,3,1358
181459,4459,9.5,1359
181460,4460,2.5,1360
181461,4461,2.5,1361
181462,4462,3,1362
181463,4463,3.5,1363
181464,4464,4,1364
181465,4465,5,1365
181466,4466,8.5,1366
181467,4467,6,1367
181468,4468,2,1368
181469,4469,3.5,1369
181470,4470,3,1370
181471,4471,2,1371
181472,4472,10,1372
181473,4473,0,1373
181474,4474,1,1374
181475,4475,9,1375
181476,4476,6.5,1376
181477,4477,2,1377
181478,4478,9,1378
181479,4479,2,1379
181480,4480,6.5,1380
181481,4481,1,1381
181482,4482,5.5,1382
181483,4483,3,1383
181484,4484,2.5,1384
181485,4485,8,1385
181486,4486,10,1386
181487,4487,9,1387
181488,4488,9,1388
181489,4489,9,1389
181490,4490,8,1390
181491,4491,9,1391
181492,4492,5.5,1392
181493,4493,2.5,1393
181494,4494,9,1394
181495,4495,3,1395
181496,4496,8.5,1396
181497,4497,0,1397
181498,4498,5.5,1398
181499,4499,8,1399
181500,4500,2,1400
181501,4501,5.5,1401
181502,4502,5.5,1402
181503,4503,9,1403
181504,4504,8.5,1404
181505,4505,5,1405
181506,4506,5.5,1406
181507,4507,0,1407
181508,4508,5,1408
181509,4509,4,1409
181510,4510,2.5,1410
181511,4511,4.5,1411
181512,4512,8,1412
181513,4513,4.5,1413
181514,4514,9,1414
181515,4515,4,1415
181516,4516,6,1416
181517,4517,10,1417
181518,4518,6,1418
181519,4519,5,1419
181520,4520,7,1420
181521,4521,3.5,1421
181522,4522,3,1422
181523,4523,7.5,1423
181524,4524,3.5,1424
181525,4525,6,1425
181526,4526,6.5,1426
181527,4527,5.5,1427
181528,4528,2,1428
181529,4529,9,1429
181530,4530,5,1430
181531,4531,4.5,1431
181532,4532,2.5,1432
181533,4533,10,1433
181534,4534,6,1434
181535,4535,3.5,1435
181536,4536,3,1436
181537,4537,2.5,1437
181538,4538,2,1438
181539,4539,3.5,1439
181540,4540,5.5,1440
181541,4541,9.5,1441
181542,4542,2,1442
181543,4543,8,1443
181544,4544,5,1444
181545,4545,8.5,1445
181546,4546,6,1446
181547,4547,6.5,1447
181548,4548,8,1448
181549,4549,4.5,1449
181550,4550,9,1450
181551,4551,8.5,1451
181552,4552,1,1452
181553,4553,0,1453
181554,4554,2,1454
181555,4555,5.5,1455
181556,4556,5,1456
181557,4557,3.5,1457
181558,4558,2,1458
181559,4559,2,1459
181560,4560,3.5,1460
181561,4561,0,1461
181562,4562,3.5,1462
181563,4563,1,1463
181564,4564,4,1464
181565,4565,7,1465
181566,4566,4.5,1466
181567,4567,9.5,1467
181568,4568,7,1468
181569,4569,4,1469
181570,4570,4.5,1470
181571,4571,4.5,1471
181572,4572,0,1472
181573,4573,2.5,1473
181574,4574,6,1474
181575,4575,9.5,1475
181576,4576,4,1476
181577,4577,7.5,1477
181578,4578,5.5,1478
181579,4579,8,1479
181580,4580,0,1480
181581,4581,3.5,1481
181582,4582,8,1482
181583,4583,6,1483
181584,4584,8.5,1484
181585,4585,0,1485
181586,4586,3.5,1486
181587,4587,4.5,1487
181588,4588,10,1488
181589,4589,4.5,1489
181590,4590,7,1490
181591,4591,9.5,1491
181592,4592,10,1492
181593,4593,6.5,1493
181594,4594,1,1494
181595,4595,6.5,1495
181596,4596,5,1496
181597,4597,9,1497
181598,4598,1,1498
181599,4599,7,1499
181600,4600,5.5,1500
181601,4601,0,1301
181602,4602,6,1302
181603,4603,4.5,1303
181604,4604,9.5,1304
181605,4605,9.5,1305
181606,4606,1,1306
181607,4607,5,1307
181608,4608,9,1308
181609,4609,4,1309
181610,4610,2.5,1310
181611,4611,2.5,1311
181612,4612,0,1312
181613,4613,2.5,1313
181614,4614,8.5,1314
181615,4615,9.5,1315
181616,4616,3,1316
181617,4617,9.5,1317
181618,4618,2.5,1318
181619,4619,9,1319
181620,4620,0,1320
181621,4621,3.5,1321
181622,4622,8,1322
181623,4623,4,1323
181624,4624,7.5,1324
181625,4625,2.5,1325
181626,4626,3.5,1326
181627,4627,7,1327
181628,4628,10,1328
181629,4629,4,1329
181630,4630,9,1330
181631,4631,10,1331
181632,4632,9,1332
181633,4633,5,1333
181634,4634,6.5,1334
181635,4635,10,1335
181636,4636,8,1336
181637,4637,1,1337
181638,4638,10,1338
181639,4639,8,1339
181640,4640,5,1340
181641,4641,10,1341
181642,4642,1,1342
181643,4643,5.5,1343
181644,4644,6.5,1344
181645,4645,0,1345
181646,4646,7.5,1346
181647,4647,10,1347
181648,4648,2.5,1348
181649,4649,8,1349
181650,4650,8,1350
181651,4651,4,1351
181652,4652,0,1352
181653,4653,5.5,1353
181654,4654,2,1354
181655,4655,5.5,1355
181656,4656,7.5,1356
181657,4657,4.5,1357
181658,4658,5.5,1358
181659,4659,1,1359
181660,4660,3,1360
181661,4661,4.5,1361
181662,4662,3.5,1362
181663,4663,3,1363
181664,4664,9.5,1364
181665,4665,10,1365
181666,4666,5,1366
181667,4667,5,1367
181668,4668,10,1368
181669,4669,2,1369
181670,4670,10,1370
181671,4671,3.5,1371
181672,4672,0,1372
181673,4673,6.5,1373
181674,4674,4.5,1374
181675,4675,3.5,1375
181676,4676,1,1376
181677,4677,10,1377
181678,4678,4,1378
181679,4679,4,1379
181680,4680,5.5,1380
181681,4681,8,1381
181682,4682,5,1382
181683,4683,10,1383
181684,4684,8,1384
181685,4685,8.5,1385
181686,4686,7,1386
181687,4687,2,1387
181688,4688,1,1388
181689,4689,7.5,1389
181690,4690,8.5,1390
181691,4691,6,1391
181692,4692,4.5,1392
181693,4693,2,1393
181694,4694,4,1394
181695,4695,9.5,1395
181696,4696,9,1396
181697,4697,8.5,1397
181698,4698,3,1398
181699,4699,7,1399
181700,4700,1,1400
181701,4701,5,1401
181702,4702,10,1402
181703,4703,7,1403
181704,4704,1,1404
181705,4705,5.5,1405
181706,4706,8.5,1406
181707,4707,8,1407
181708,4708,3.5,1408
181709,4709,7,1409
181710,4710,2,1410
181711,4711,2.5,1411
181712,4712,5.5,1412
181713,4713,0,1413
181714,4714,2.5,1414
181715,4715,1,1415
181716,4716,4.5,1416
181717,4717,1,1417
181718,4718,9,1418
181719,4719,10,1419
181720,4720,9,1420
181721,4721,3,1421
181722,4722,1,1422
181723,4723,0,1423
181724,4724,4.5,1424
181725,4725,4.5,1425
181726,4726,7.5,1426
181727,4727,5,1427
181728,4728,5,1428
181729,4729,1,1429
181730,4730,9,1430
181731,4731,9,1431
181732,4732,4.5,1432
181733,4733,7.5,1433
181734,4734,6,1434
181735,4735,6.5,1435
181736,4736,2,1436
181737,4737,8,1437
181738,4738,8.5,1438
181739,4739,2.5,1439
181740,4740,0,1440
181741,4741,5,1441
181742,4742,2.5,1442
181743,4743,7.5,1443
181744,4744,6.5,1444
181745,4745,6.5,1445
181746,4746,5.5,1446
181747,4747,7,1447
181748,4748,4,1448
181749,4749,6.5,1449
181750,4750,8,1450
181751,4751,3,1451
181752,4752,8.5,1452
181753,4753,6.5,1453
181754,4754,7.5,1454
181755,4755,8.5,1455
181756,4756,7,1456
181757,4757,3,1457
181758,4758,5,1458
181759,4759,3,1459
181760,4760,0,1460
181761,4761,9,1461
181762,4762,5,1462
181763,4763,3.5,1463
181764,4764,8,1464
181765,4765,7.5,1465
181766,4766,9.5,1466
181767,4767,8.5,1467
181768,4768,2.5,1468
181769,4769,9,1469
181770,4770,4,1470
181771,4771,8.5,1471
181772,4772,6,1472
181773,4773,7,1473
181774,4774,10,1474
181775,4775,5.5,1475
181776,4776,3,1476
181777,4777,8.5,1477
181778,4778,2,1478
181779,4779,5.5,1479
181780,4780,2.5,1480
181781,4781,8,1481
181782,4782,7.5,1482
181783,4783,9.5,1483
181784,4784,6,1484
181785,4785,5.5,1485
181786,4786,9.5,1486
181787,4787,6,1487
181788,4788,0,1488
181789,4789,8.5,1489
181790,4790,10,1490
181791,4791,4,1491
181792,4792,4.5,1492
181793,4793,5,1493
181794,4794,10,1494
181795,4795,4.5,1495
181796,4796,0,1496
181797,4797,9.5,1497
181798,4798,0,1498
181799,4799,8.5,1499
181800,4800,10,1500
181801,4801,6.5,1301
181802,4802,5,1302
181803,4803,7,1303
181804,4804,8,1304
181805,4805,6,1305
181806,4806,10,1306
181807,4807,5.5,1307
181808,4808,2,1308
181809,4809,5,1309
181810,4810,9,1310
181811,4811,5,1311
181812,4812,6.5,1312
181813,4813,7,1313
181814,4814,7.5,1314
181815,4815,3.5,1315
181816,4816,7.5,1316
181817,4817,6,1317
181818,4818,6,1318
181819,4819,7.5,1319
181820,4820,6,1320
181821,4821,2,1321
181822,4822,9,1322
181823,4823,9.5,1323
181824,4824,4,1324
181825,4825,0,1325
181826,4826,8.5,1326
181827,4827,4.5,1327
181828,4828,5.5,1328
181829,4829,3.5,1329
181830,4830,3.5,1330
181831,4831,9.5,1331
181832,4832,3.5,1332
181833,4833,4.5,1333
181834,4834,9.5,1334
181835,4835,8,1335
181836,4836,8,1336
181837,4837,5,1337
181838,4838,6,1338
181839,4839,6,1339
181840,4840,1,1340
181841,4841,10,1341
181842,4842,8.5,1342
181843,4843,7,1343
181844,4844,7.5,1344
181845,4845,2,1345
181846,4846,3,1346
181847,4847,0,1347
181848,4848,9,1348
181849,4849,8.5,1349
181850,4850,10,1350
181851,4851,2,1351
181852,4852,1,1352
181853,4853,4.5,1353
181854,4854,5.5,1354
181855,4855,8.5,1355
181856,4856,8.5,1356
181857,4857,9,1357
181858,4858,2,1358
181859,4859,3,1359
181860,4860,8.5,1360
181861,4861,5,1361
181862,4862,6,1362
181863,4863,3,1363
181864,4864,2,1364
181865,4865,10,1365
181866,4866,5,1366
181867,4867,8,1367
181868,4868,5.5,1368
181869,4869,4.5,1369
181870,4870,0,1370
181871,4871,9,1371
181872,4872,6.5,1372
181873,4873,6,1373
181874,4874,5,1374
181875,4875,0,1375
181876,4876,7,1376
181877,4877,5.5,1377
181878,4878,6.5,1378
181879,4879,6,1379
181880,4880,3,1380
181881,4881,1,1381
181882,4882,4.5,1382
181883,4883,5.5,1383
181884,4884,0,1384
181885,4885,9,1385
181886,4886,6.5,1386
181887,4887,1,1387
181888,4888,4.5,1388
181889,4889,2.5,1389
181890,4890,0,1390
181891,4891,2.5,1391
181892,4892,5,1392
181893,4893,5.5,1393
181894,4894,8.5,1394
181895,4895,4,1395
181896,4896,3.5,1396
181897,4897,3.5,1397
181898,4898,8,1398
181899,4899,8,1399
181900,4900,9.5,1400
181901,4901,4,1401
181902,4902,4,1402
181903,4903,7.5,1403
181904,4904,5,1404
181905,4905,4.5,1405
181906,4906,0,1406
181907,4907,2.5,1407
181908,4908,9.5,1408
181909,4909,4.5,1409
181910,4910,2.5,1410
181911,4911,9.5,1411
181912,4912,8,1412
181913,4913,0,1413
181914,4914,4.5,1414
181915,4915,6,1415
181916,4916,5,1416
181917,4917,5,1417
181918,4918,3.5,1418
181919,4919,7,1419
181920,4920,7.5,1420
181921,4921,0,1421
181922,4922,2.5,1422
181923,4923,6.5,1423
181924,4924,8.5,1424
181925,4925,6.5,1425
181926,4926,3,1426
181927,4927,7.5,1427
181928,4928,6,1428
181929,4929,4.5,1429
181930,4930,1,1430
181931,4931,10,1431
181932,4932,1,1432
181933,4933,7.5,1433
181934,4934,5,1434
181935,4935,6,1435
181936,4936,5.5,1436
181937,4937,6,1437
181938,4938,10,1438
181939,4939,0,1439
181940,4940,6,1440
181941,4941,7.5,1441
181942,4942,7,1442
181943,4943,3,1443
181944,4944,4,1444
181945,4945,9,1445
181946,4946,5.5,1446
181947,4947,7.5,1447
181948,4948,9.5,1448
181949,4949,5.5,1449
181950,4950,2.5,1450
181951,4951,2.5,1451
181952,4952,10,1452
181953,4953,1,1453
181954,4954,8,1454
181955,4955,9,1455
181956,4956,9.5,1456
181957,4957,4.5,1457
181958,4958,5.5,1458
181959,4959,5,1459
181960,4960,10,1460
181961,4961,5,1461
181962,4962,1,1462
181963,4963,1,1463
181964,4964,2.5,1464
181965,4965,10,1465
181966,4966,4,1466
181967,4967,3,1467
181968,4968,7,1468
181969,4969,9,1469
181970,4970,4.5,1470
181971,4971,9.5,1471
181972,4972,4.5,1472
181973,4973,2.5,1473
181974,4974,9.5,1474
181975,4975,5.5,1475
181976,4976,2.5,1476
181977,4977,8,1477
181978,4978,7.5,1478
181979,4979,9,1479
181980,4980,5,1480
181981,4981,7.5,1481
181982,4982,3,1482
181983,4983,6,1483
181984,4984,0,1484
181985,4985,4,1485
181986,4986,8.5,1486
181987,4987,7,1487
181988,4988,3.5,1488
181989,4989,0,1489
181990,4990,9.5,1490
181991,4991,9,1491
181992,4992,1,1492
181993,4993,0,1493
181994,4994,9,1494
181995,4995,9,1495
181996,4996,6,1496
181997,4997,3,1497
181998,4998,5,1498
181999,4999,9.5,1499
182000,5000,7.5,1500
182001,3001,10,1301
182002,3002,6.5,1302
182003,3003,5,1303
182004,3004,10,1304
182005,3005,5,1305
182006,3006,5,1306
182007,3007,1,1307
182008,3008,9,1308
182009,3009,8.5,1309
182010,3010,9,1310
182011,3011,2,1311
182012,3012,8,1312
182013,3013,10,1313
182014,3014,1,1314
182015,3015,0,1315
182016,3016,0,1316
182017,3017,4,1317
182018,3018,8,1318
182019,3019,4.5,1319
182020,3020,7.5,1320
182021,3021,8.5,1321
182022,3022,8,1322
182023,3023,10,1323
182024,3024,10,1324
182025,3025,1,1325
182026,3026,5,1326
182027,3027,1,1327
182028,3028,2,1328
182029,3029,5.5,1329
182030,3030,5.5,1330
182031,3031,8,1331
182032,3032,9.5,1332
182033,3033,4,1333
182034,3034,9,1334
182035,3035,5.5,1335
182036,3036,8,1336
182037,3037,7.5,1337
182038,3038,8.5,1338
182039,3039,8,1339
182040,3040,3,1340
182041,3041,8.5,1341
182042,3042,7.5,1342
182043,3043,2.5,1343
182044,3044,8.5,1344
182045,3045,10,1345
182046,3046,0,1346
182047,3047,8.5,1347
182048,3048,3.5,1348
182049,3049,9,1349
182050,3050,9.5,1350
182051,3051,4,1351
182052,3052,9,1352
182053,3053,3,1353
182054,3054,6,1354
182055,3055,2,1355
182056,3056,2.5,1356
182057,3057,3,1357
182058,3058,8,1358
182059,3059,0,1359
182060,3060,6,1360
182061,3061,0,1361
182062,3062,6,1362
182063,3063,6,1363
182064,3064,1,1364
182065,3065,3.5,1365
182066,3066,2,1366
182067,3067,6.5,1367
182068,3068,10,1368
182069,3069,3.5,1369
182070,3070,3,1370
182071,3071,2.5,1371
182072,3072,6.5,1372
182073,3073,0,1373
182074,3074,3,1374
182075,3075,5.5,1375
182076,3076,7.5,1376
182077,3077,3.5,1377
182078,3078,3,1378
182079,3079,8,1379
182080,3080,2,1380
182081,3081,9,1381
182082,3082,3.5,1382
182083,3083,3,1383
182084,3084,3,1384
182085,3085,2.5,1385
182086,3086,7,1386
182087,3087,8.5,1387
182088,3088,2,1388
182089,3089,7,1389
182090,3090,10,1390
182091,3091,7.5,1391
182092,3092,7.5,1392
182093,3093,7.5,1393
182094,3094,7.5,1394
182095,3095,9.5,1395
182096,3096,1,1396
182097,3097,5,1397
182098,3098,4.5,1398
182099,3099,6.5,1399
182100,3100,5.5,1400
182101,3101,6,1401
182102,3102,1,1402
182103,3103,1,1403
182104,3104,8,1404
182105,3105,4.5,1405
182106,3106,1,1406
182107,3107,6,1407
182108,3108,6,1408
182109,3109,5.5,1409
182110,3110,10,1410
182111,3111,2,1411
182112,3112,8,1412
182113,3113,4.5,1413
182114,3114,8.5,1414
182115,3115,2.5,1415
182116,3116,2.5,1416
182117,3117,9.5,1417
182118,3118,1,1418
182119,3119,0,1419
182120,3120,3.5,1420
182121,3121,3,1421
182122,3122,5,1422
182123,3123,5,1423
182124,3124,7.5,1424
182125,3125,4,1425
182126,3126,5.5,1426
182127,3127,2,1427
182128,3128,10,1428
182129,3129,6,1429
182130,3130,4,1430
182131,3131,2.5,1431
182132,3132,4,1432
182133,3133,9.5,1433
182134,3134,7,1434
182135,3135,0,1435
182136,3136,6.5,1436
182137,3137,1,1437
182138,3138,7.5,1438
182139,3139,2,1439
182140,3140,6,1440
182141,3141,10,1441
182142,3142,7.5,1442
182143,3143,8.5,1443
182144,3144,0,1444
182145,3145,3.5,1445
182146,3146,9.5,1446
182147,3147,5,1447
182148,3148,4,1448
182149,3149,8,1449
182150,3150,7.5,1450
182151,3151,7,1451
182152,3152,8.5,1452
182153,3153,5.5,1453
182154,3154,4,1454
182155,3155,8.5,1455
182156,3156,9.5,1456
182157,3157,3.5,1457
182158,3158,5.5,1458
182159,3159,6,1459
182160,3160,9.5,1460
182161,3161,3,1461
182162,3162,5.5,1462
182163,3163,5.5,1463
182164,3164,2.5,1464
182165,3165,5.5,1465
182166,3166,6,1466
182167,3167,3.5,1467
182168,3168,3.5,1468
182169,3169,5.5,1469
182170,3170,6,1470
182171,3171,7.5,1471
182172,3172,3,1472
182173,3173,6,1473
182174,3174,2,1474
182175,3175,2,1475
182176,3176,8.5,1476
182177,3177,1,1477
182178,3178,4,1478
182179,3179,4,1479
182180,3180,3.5,1480
182181,3181,5,1481
182182,3182,8,1482
182183,3183,2,1483
182184,3184,0,1484
182185,3185,6.5,1485
182186,3186,0,1486
182187,3187,2,1487
182188,3188,4.5,1488
182189,3189,5,1489
182190,3190,7.5,1490
182191,3191,7,1491
182192,3192,3.5,1492
182193,3193,2,1493
182194,3194,9.5,1494
182195,3195,2.5,1495
182196,3196,5.5,1496
182197,3197,7.5,1497
182198,3198,9,1498
182199,3199,1,1499
182200,3200,6.5,1500
182201,3201,7.5,1301
182202,3202,3,1302
182203,3203,6.5,1303
182204,3204,8,1304
182205,3205,7,1305
182206,3206,3.5,1306
182207,3207,3,1307
182208,3208,3,1308
182209,3209,6,1309
182210,3210,5,1310
182211,3211,10,1311
182212,3212,8,1312
182213,3213,0,1313
182214,3214,10,1314
182215,3215,1,1315
182216,3216,9.5,1316
182217,3217,2.5,1317
182218,3218,2,1318
182219,3219,7.5,1319
182220,3220,5,1320
182221,3221,7,1321
182222,3222,6,1322
182223,3223,5.5,1323
182224,3224,4,1324
182225,3225,7,1325
182226,3226,8,1326
182227,3227,2.5,1327
182228,3228,8,1328
182229,3229,5,1329
182230,3230,9,1330
182231,3231,7.5,1331
182232,3232,3.5,1332
182233,3233,0,1333
182234,3234,8,1334
182235,3235,9,1335
182236,3236,5.5,1336
182237,3237,3.5,1337
182238,3238,5,1338
182239,3239,1,1339
182240,3240,1,1340
182241,3241,9,1341
182242,3242,7,1342
182243,3243,5.5,1343
182244,3244,8.5,1344
182245,3245,4.5,1345
182246,3246,7,1346
182247,3247,5.5,1347
182248,3248,9.5,1348
182249,3249,8.5,1349
182250,3250,5.5,1350
182251,3251,8,1351
182252,3252,5,1352
182253,3253,9,1353
182254,3254,7.5,1354
182255,3255,7.5,1355
182256,3256,9,1356
182257,3257,8.5,1357
182258,3258,8.5,1358
182259,3259,2,1359
182260,3260,4.5,1360
